timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
804202.3035003804,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804202.9022001661,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804203.4886004403,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804204.0829001926,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804204.7189003788,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804205.340300221,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804205.9583002701,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804206.938800402,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804207.703600172,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804208.360100165,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804209.3973001465,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804210.5276002549,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804212.1285004541,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804212.937600445,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804213.6138002388,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804214.2836004496,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804215.0016003288,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804215.6530003995,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804216.2992004305,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804216.9328001328,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804217.58900024,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804218.2870004326,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804218.9351003617,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804219.559200108,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804220.1875001192,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804221.0397003219,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
804221.8357003294,,"(1556.0, 668.0)","(1556.0, 668.0)",right,right
